,Unnamed: 0,dbn,school_name_x,year,district,school_type,total_enrollment,borough,in_sample,p_asian,p_black,p_hispanic,p_multiple_race_categories_not_represented,p_white,p_other_race,p_students_with_disabilities,p_english_language_learners,p_poverty,economic_need_index,eni_n,weighted_register_allocation,total_fsf_allocations,non_fsf_budget_allocations,total_budget_allocation,pta_income,pta_expenditure,pta_start_balance,pta_end_balance,pta_category,pta_active,p_multi_racial,p_native_american,p_missing_race_ethnicity_data,correction_applied,balance_wy_diff_post,balance_wy_diff_flag,lag_pta_end_balance,ets_balance_diff,ets_balance_pct_diff,ets_balance_diff_cat,ets_balance_diff_flag,pta_start_balance_wy_transaction_flag,pta_income_wy_transaction_flag,pta_expenditure_wy_transaction_flag,pta_end_balance_wy_transaction_flag,pta_start_balance_ws_transaction_flag,pta_income_ws_transaction_flag,pta_expenditure_ws_transaction_flag,pta_end_balance_ws_transaction_flag,any_wy_transaction_flag,any_ws_transaction_flag,any_transaction_flag,anomaly_flag,pp_fsf,pp_non_fsf,pp_total_public,pp_pta_income,pp_pta_expenditure,pp_pta_start_balance,pp_pta_end_balance,pp_total_funding,pta_expenditure_as_p_of_fsf,pta_expenditure_as_p_of_public,pta_expenditure_as_p_of_total,eni_quintile,pp_pta_income_quintile,pp_pta_expenditure_quintile,pp_pta_end_balance_quintile
4973,4973,11X175,P.S. 175 City Island,2022,11.0,K-8 School,242.0,X,True,0.0619834698736667,0.1033057868480682,0.4917355477809906,,0.3181818127632141,0.0247933827340602,0.2066115736961364,0.0578512400388717,0.5495867729187012,0.5343636274337769,0.5343636274337769,5274543.837375751,3274457.2677495303,2000086.5696262205,5274543.837375751,33705.1,28609.33,9255.28,7142022.0,Active,1.0,0.0206611566245555,0.0,0.0041322312317788,unresolvable,7127670.95,True,,,,,False,False,False,False,True,False,False,False,False,True,False,True,True,13530.815155989794,8264.82053564554,21795.635691635332,139.27727272727273,118.22037190082644,38.24495867768595,29512.487603305784,21913.856063536157,0.8737121196167763,0.5424038719191693,0.5394777238568284,Q1,Q5,Q5,Q5
5073,5073,13K307,P.S. 307 Daniel Hale Williams,2022,13.0,Elementary School,323.0,K,True,0.0340557284653186,0.4613003134727478,0.3343653380870819,,0.1331269294023513,0.0371516905725002,0.3281733691692352,0.0309597514569759,0.7770897746086121,0.7940965890884399,0.7940965890884399,10423203.704119,3511526.2159732976,6911677.488145703,10423203.704119,23151.34,10222.88,14543.45,11837.66,Active,1.0,0.0278637763112783,0.0092879254370927,0.0,unresolvable,15634.250000000004,True,6437.35,8106.1,0.5573711877168073,under_1.00,False,False,False,False,False,False,False,False,False,False,False,False,True,10871.598191867795,21398.382316240568,32269.98050810836,71.67597523219814,31.649783281733743,45.02616099071208,36.64910216718266,32301.630291390094,0.2911235562900817,0.0980780985404723,0.0979819996582955,Q3,Q4,Q4,Q4
5079,5079,13K430,Brooklyn Technical High School,2022,13.0,Senior High School,5958.0,K,True,0.5993621945381165,0.0562269203364849,0.064115472137928,,0.2302786111831665,0.0500168018043041,0.016951996833086,0.00050352467224,0.5793890357017517,0.5133846998214722,0.5133846998214722,65091320.51600375,60048006.7013079,5043313.81469585,65091320.51600375,347987.04,168174.03,232559.9,474174.88,Active,1.0,0.0166163146495819,0.0057066129520535,0.0276938565075397,unresolvable,61801.97000000009,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,10078.550973700554,846.4776459711061,10925.02861967166,58.40668680765357,28.22659113796576,39.03321584424303,79.5862504196039,10953.255210809626,0.2800659659471045,0.2583662901087583,0.2577004789417241,Q1,Q4,Q4,Q5
5147,5147,15K146,"The Brooklyn New School, P.S. 146",2022,15.0,Elementary School,659.0,K,True,0.0500758737325668,0.1608497649431228,0.2215477973222732,,0.4036418795585632,0.1638846844434738,0.3171471953392029,0.0379362665116786,0.3550834655761719,0.36914458870887756,0.3691445887088775,14180437.557057496,7706584.103577271,6473853.453480225,14180437.557057496,256018.48,244929.3,666.0,145419.53,Active,1.0,0.1608497649431228,0.0030349013395607,0.0,unresolvable,133664.34999999998,True,143502.91,142836.91,214.46983483483484,extreme_outlier,True,False,False,False,False,False,False,False,False,False,False,False,True,11694.36131043592,9823.753343672572,21518.114654108493,388.4954172989378,371.6681335356601,1.0106221547799696,220.66696509863428,21889.782787644148,3.178182404916697,1.7272337261419732,1.6979069054328435,Q1,Q5,Q5,Q5
5148,5148,15K154,The Windsor Terrace School,2022,15.0,Elementary School,423.0,K,True,0.1016548499464988,0.0520094558596611,0.130023643374443,,0.652482271194458,0.0638297796249389,0.2340425550937652,0.0283687934279441,0.14420804381370544,0.20335866510868073,0.2033586651086807,8262154.18838125,4762040.333309089,3500113.855072161,8262154.18838125,352744.88,202237.91,187739.56,300631.68,Active,1.0,0.0638297870755195,0.0,0.0,unresolvable,37614.84999999992,True,187739.56,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,True,11257.778565742528,8274.500839414093,19532.27940515662,833.9122458628842,478.10380614657214,443.8287470449173,710.7131914893616,20010.383211303193,4.246875201484636,2.4477624768174793,2.389278611498592,Q1,Q5,Q5,Q5
5152,5152,15K261,P.S. 261 Zipporiah Mills,2022,15.0,Elementary School,616.0,K,True,0.0616883113980293,0.1915584355592727,0.1818181872367859,,0.4675324559211731,0.0974026098847389,0.2191558480262756,0.0405844151973724,0.3295454680919647,0.3416801989078522,0.3416801989078522,11656773.10987975,6786617.875880692,4870155.233999059,11656773.10987975,0.0,0.0,0.0,18926.23,Active,1.0,0.0957792177796363,0.0016233766218647,0.0,unresolvable,18926.23,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,11017.23681149463,7906.096159089381,18923.33297058401,0.0,0.0,0.0,30.72439935064935,18923.33297058401,0.0,0.0,0.0,Q1,Q1,Q1,Q4
5153,5153,15K295,P.S. 295,2022,15.0,Elementary School,286.0,K,True,0.0734265744686126,0.0629370659589767,0.4335664212703705,,0.3706293702125549,0.0594405680894851,0.3216783106327057,0.104895107448101,0.3916083872318268,0.4639964997768402,0.4639964997768402,9332558.41954625,3847515.977735914,5485042.441810336,9332558.41954625,8383.52,10185.98,50122.57,1802.0,Active,1.0,0.0559440553188324,0.003496503457427,0.0,unresolvable,46518.11,True,48867.9,1254.6699999999985,0.0250320364658076,under_0.05,False,False,False,False,False,False,False,False,False,False,False,False,True,13452.853069006693,19178.470076259917,32631.323145266608,29.313006993006994,35.61531468531469,175.25374125874126,6.300699300699301,32666.93845995192,0.264741720604731,0.1091445618884777,0.1090255664116713,Q1,Q4,Q4,Q3
5338,5338,20K185,P.S. 185 Walter Kassenbrock,2022,20.0,Elementary School,562.0,K,True,0.0960854068398475,0.0177935939282178,0.2188612073659896,,0.6298932433128357,0.0373665485531091,0.1868327409029007,0.0836298912763595,0.44483986496925354,0.45390745997428894,0.4539074599742889,10064803.87836375,6398609.435942811,3666194.44242094,10064803.87836375,106181.0,100357.0,70821.0,95065.0,Active,1.0,0.0320284701883792,0.0035587188322097,0.0017793594161048,unresolvable,18420.0,True,70821.0,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,True,11385.426042602869,6523.4776555532735,17908.90369815614,188.9341637010676,178.5711743772242,126.01601423487544,169.15480427046262,18087.474872533363,1.5684189042116894,0.9971083511695328,0.9872642568167018,Q1,Q5,Q5,Q5
5339,5339,20K186,P.S. 186 Dr. Irving A Gladstone,2022,20.0,Elementary School,1006.0,K,True,0.390656054019928,0.0049701789394021,0.2842942476272583,,0.3091451227664947,0.0109343966469168,0.1540755480527877,0.3707753419876098,0.7087475061416626,0.7276925444602966,0.7276925444602966,19058859.420386996,11795739.906366693,7263119.514020305,19058859.420386996,28877.19,11602.82,18262.19,16274.37,Active,1.0,0.0069582504220306,0.0039761429652571,0.0,unresolvable,19262.189999999995,True,18262.19,0.0,0.0,exact_match,False,False,False,False,False,True,False,False,False,False,True,True,True,11725.387580881405,7219.800709761735,18945.18829064314,28.70496023856859,11.533618290258447,18.1532703777336,16.17730616302187,18956.721908933396,0.0983644950812914,0.0608788791819757,0.0608418393521044,Q2,Q4,Q3,Q4
5345,5345,20K205,P.S. 205 Clarion,2022,20.0,Elementary School,1156.0,K,True,0.5743944644927979,0.0103806229308247,0.2517301142215729,,0.1574394404888153,0.0060553578659892,0.1678200662136078,0.189446359872818,0.6652249097824097,0.7262482643127441,0.7262482643127441,22315182.14446775,12653838.850360325,9661343.294107426,22315182.14446775,10534.68,81572.82,26427.07,19961.86,Active,1.0,0.0034602077212184,0.0025951557327061,0.0,unresolvable,64572.93000000001,True,27921.27,1494.2000000000007,0.0565405094094805,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,True,10946.22737920443,8357.563403207116,19303.790782411543,9.113044982698964,70.56472318339101,22.860787197231833,17.268044982698964,19374.355505594936,0.6446487976071956,0.3655485286738879,0.3642171382837136,Q2,Q3,Q5,Q4
5558,5558,25Q252,"Queens School of Inquiry, The",2022,25.0,Junior-Senior High School,578.0,Q,True,0.4307958483695984,0.1297577917575836,0.2456747442483902,,0.1678200662136078,0.02595154941082,0.1487889289855957,0.0536332167685031,0.5899654030799866,0.5749238729476929,0.5749238729476929,11454550.221746998,6052637.979388625,5401912.242358373,11454550.221746998,46017.8,183.0,2561.36,2516.16,Active,1.0,0.0069204154424369,0.0034602077212184,0.0155709339305758,unresolvable,45880.0,True,2561.36,0.0,0.0,exact_match,False,False,False,False,False,False,True,False,False,False,True,True,True,10471.692005862673,9345.86893141587,19817.560937278544,79.61557093425606,0.3166089965397924,4.431418685121107,4.353217993079585,19817.87754627508,0.0030234750636529,0.0015976183827154,0.0015975928592782,Q1,Q5,Q2,Q2
5695,5695,28Q287,The Emerson School,2022,28.0,Middle/Junior High School,363.0,Q,True,0.2093663960695266,0.5013774037361145,0.2424242496490478,,0.0082644624635577,0.0385674880817532,0.2231404930353164,0.1212121248245239,0.7988981008529663,0.7805978059768677,0.7805978059768677,7607877.56346275,5120639.00346701,2487238.5599957397,7607877.56346275,2600.0,16350.0,0.68,1336.5,Active,1.0,0.0055096419528126,0.0330578498542308,0.0,unresolvable,15085.82,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,14106.443535721792,6851.896859492396,20958.34039521419,7.162534435261708,45.04132231404959,0.0018732782369146,3.6818181818181817,21003.38171752824,0.3192960876353512,0.214908821331744,0.2144479537619441,Q3,Q3,Q4,Q2
5768,5768,30Q084,P.S. 084 Steinway,2022,30.0,Elementary School,280.0,Q,True,0.078571431338787,0.0178571436554193,0.3785714209079742,,0.4857142865657806,0.0392857175320386,0.1428571492433548,0.078571431338787,0.4535714387893677,0.48382309079170227,0.4838230907917022,5519587.703089248,2851177.215342241,2668410.4877470075,5519587.703089248,25072.33,10142.62,10101.21,1492971.0,Active,1.0,0.0392857156693935,0.0,0.0,unresolvable,1467940.08,True,2346.49,7754.719999999999,0.7677020871756948,under_1.00,False,False,False,False,True,False,False,False,False,True,False,True,True,10182.775769079431,9530.037456239312,19712.813225318743,89.54403571428573,36.22364285714286,36.07575,5332.039285714286,19749.036868175885,0.3557344645370467,0.1837568410104851,0.1834197945901583,Q1,Q5,Q4,Q5
5786,5786,30Q212,P.S. 212,2022,30.0,Elementary School,692.0,Q,True,0.2239884436130523,0.0101156067103147,0.6445086598396301,,0.0997109860181808,0.0216763038188219,0.1820809245109558,0.2138728350400924,0.6575144529342651,0.622596800327301,0.622596800327301,14018677.466275996,7774410.828763183,6244266.637512814,14018677.466275996,43577.0,25443.0,14447.0,17086.0,Active,1.0,0.0187861267477273,0.0028901733458042,0.0,unresolvable,15495.0,True,14107.3,339.7000000000007,0.0235135322212224,under_0.05,False,False,False,False,False,False,False,False,False,False,False,False,True,11234.697729426563,9023.506701608114,20258.20443103468,62.97254335260116,36.767341040462426,20.877167630057805,24.690751445086704,20294.971772075143,0.3272659570017562,0.1814935828376599,0.1811647803868958,Q2,Q4,Q4,Q4
5847,5847,31R047,CSI High School for International Studies,2022,31.0,Senior High School,523.0,R,True,0.2275334596633911,0.0707456991076469,0.223709374666214,,0.4550669193267822,0.0229445472359657,0.1701720803976059,0.0133843207731843,0.5697896480560303,0.47951242327690125,0.4795124232769012,8505010.68321125,5847395.110469177,2657615.572742073,8505010.68321125,10604.68,819159.0,5002.43,2413.09,Active,1.0,0.0133843207731843,0.0095602292567491,0.0,unresolvable,805964.98,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,11180.487782923858,5081.48293067318,16261.970713597037,20.276634799235183,1566.2695984703632,9.564875717017207,4.613938814531549,17828.240312067403,14.00895586024925,9.631487019963494,8.785329180301673,Q1,Q3,Q5,Q2
5860,5860,31R060,P.S. 060 Alice Austen,2022,31.0,Elementary School,709.0,R,True,0.1946403384208679,0.038081806153059,0.2820874452590942,,0.4583921134471893,0.0267982967197895,0.2750352621078491,0.0409026816487312,0.593794047832489,0.4995824992656708,0.4995824992656708,15850992.946006749,7609573.860360008,8241419.085646739,15850992.946006749,9104.73,58160.41,34476.17,32882.32,Active,1.0,0.021156558766961,0.0028208745643496,0.0028208745643496,unresolvable,47461.83000000001,True,34476.17,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,True,10732.826319266584,11624.004352111057,22356.83067137764,12.841650211565584,82.03160789844853,48.62647390691114,46.3784485190409,22438.862279276087,0.7643057425721398,0.3669196636331355,0.3655782850194265,Q1,Q3,Q5,Q4
5913,5913,01M134,P.S. 134 Henrietta Szold,2023,1.0,Elementary School,182.0,M,True,0.0439560450613498,0.3076923191547394,0.5769230723381042,,0.0274725276976823,0.0439560357481241,0.4010989069938659,0.0549450553953647,Above 95%,Above 95%,0.95,6048375.879971414,2564649.5611336315,3483726.3188377824,6048375.879971414,156400.0,972.79,13732.61,591.21,Active,1.0,0.0219780225306749,0.0164835173636674,0.0054945056326687,unresolvable,168568.61,True,8393.57,5339.040000000001,0.3887855258395892,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,True,14091.481105129844,19141.35340020759,33232.834505337436,859.3406593406594,5.345,75.4539010989011,3.2484065934065938,33238.17950533744,0.0379307182837878,0.0160834911603509,0.0160809047894506,Q5,Q5,Q2,Q2
5956,5956,02M158,P.S. 158 Bayard Taylor,2023,2.0,Elementary School,642.0,M,True,0.1292834877967834,0.0218068528920412,0.1137071624398231,,0.6604361534118652,0.0747663434594869,0.1713395565748214,0.0514018684625625,0.13239875435829163,0.16096261143684387,0.1609626114368438,10106482.35481256,6005510.611299279,4100971.74351328,10106482.35481256,1287056.0,1317518.0,0.0,0.0,Active,1.0,0.0732087194919586,0.0015576323494315,0.0,unresolvable,30462.0,True,184720.0,184720.0,18472000.0,extreme_outlier,True,False,False,False,False,False,False,False,False,False,False,False,True,9354.37789922006,6387.806454070529,15742.18435329059,2004.760124610592,2052.208722741433,0.0,0.0,17794.39307603202,21.93848425679424,13.036365708120169,11.53289530006862,Q1,Q5,Q5,Q1
5977,5977,02M297,M.S. 297,2023,2.0,Middle/Junior High School,480.0,M,True,0.0666666701436042,0.1375000029802322,0.4208333194255829,,0.3083333373069763,0.0666666701436042,0.2229166626930236,0.1729166656732559,0.5916666388511658,0.5692791938781738,0.5692791938781738,9391425.168567616,6570911.143227308,2820514.0253403066,9391425.168567616,117412.22,113012.42,360401.83,113012.42,Active,1.0,0.0562499985098838,0.0041666668839752,0.0062500000931322,unresolvable,251789.21000000008,True,360401.83,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,True,13689.398215056892,5876.070886125639,19565.46910118253,244.60879166666663,235.44254166666667,750.8371458333334,235.44254166666667,19800.9116428492,1.719889639909114,1.2033575093399451,1.1890489989216897,Q1,Q5,Q5,Q5
6598,6598,15K094,P.S. 094 The Henry Longfellow,2023,15.0,Elementary School,974.0,K,True,0.673511266708374,0.0020533881615847,0.3018480539321899,,0.0154004106298089,0.0071868805680423,0.1375769972801208,0.4866529703140259,Above 95%,0.9120359420776367,0.9120359420776368,19179437.6901012,12200499.861558598,6978937.828542601,19179437.6901012,29859.0,44165.87,10126.04,15072.98,Active,1.0,0.0051334700547158,0.0010266940807923,0.0010266940807923,unresolvable,19253.81,True,15073.74,4947.699999999999,0.4886115401479747,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,True,12526.180556014988,7165.23391020801,19691.414466222996,30.65605749486653,45.34483572895277,10.39634496919918,15.475338809034907,19736.759301951948,0.3620004958908124,0.2302771891106833,0.2297481315712666,Q4,Q3,Q4,Q4
6605,6605,15K146,"The Brooklyn New School, P.S. 146",2023,15.0,Elementary School,655.0,K,True,0.0503816790878772,0.1511450409889221,0.2167938947677612,,0.4167938828468323,0.1648855023086071,0.3175572454929352,0.0396946556866169,0.3786259591579437,0.39089739322662354,0.3908973932266235,13760388.902649606,7596093.866169451,6164295.036480155,13760388.902649606,177713.47,215445.97,145419.53,147024.46,Active,1.0,0.1633587777614593,0.0015267175622284,0.0,unresolvable,39337.42999999999,True,145419.53,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,True,11597.089872014429,9411.137460275046,21008.227332289473,271.3182748091603,328.92514503816795,222.0145496183206,224.4648244274809,21337.152477327643,2.8362731397979,1.5656968093286607,1.5415606435192142,Q1,Q5,Q5,Q5
6881,6881,22K217,P.S. 217 Colonel David Marcus School,2023,22.0,Elementary School,884.0,K,True,0.5622171759605408,0.0576923079788684,0.1549773812294006,,0.1934389173984527,0.0316742174327373,0.1312217265367508,0.2895927727222442,0.7805429697036743,0.7954264879226685,0.7954264879226685,16190358.95560524,9429304.668068564,6761054.287536673,16190358.95560524,48820.81,22523.6,31558.31,22297.51,Active,1.0,0.0158371049910783,0.0158371049910783,0.0,unresolvable,35558.009999999995,True,31558.31,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,True,10666.634239896568,7648.251456489449,18314.885696386016,55.22716063348416,25.47918552036199,35.69944570135747,25.223427601809952,18340.36488190638,0.2388680904147047,0.1391173602868276,0.1389240927561827,Q3,Q4,Q4,Q4
6896,6896,22K381,I. S. 381,2023,22.0,Middle/Junior High School,292.0,K,True,0.0924657508730888,0.5650684833526611,0.2054794579744339,,0.0753424689173698,0.0616438388824462,0.2157534211874008,0.0993150696158409,0.7191780805587769,0.723407506942749,0.723407506942749,6228053.952279832,4081089.903801397,2146964.0484784357,6228053.952279832,13284.9,1251.2,1373.78,770.0,Active,1.0,0.0376712344586849,0.0136986300349235,0.0102739725261926,unresolvable,12637.48,True,1373.73,0.0499999999999545,3.639592947921394e-05,under_0.01,False,False,False,False,False,False,False,False,False,False,False,False,True,13976.335286991083,7352.616604378204,21328.95189136929,45.49623287671233,4.284931506849315,4.70472602739726,2.636986301369863,21333.236822876137,0.0306584767670653,0.0200897424715145,0.0200857073046434,Q2,Q4,Q2,Q2
6949,6949,24Q091,P.S. 091 Richard Arkwright,2023,24.0,Elementary School,815.0,Q,True,0.0564417168498039,0.0319018401205539,0.5484662652015686,,0.349693238735199,0.0134969390928745,0.1742331236600875,0.1177914142608642,0.7202454209327698,0.610906720161438,0.610906720161438,16598662.283468796,7641087.587981414,8957574.695487382,16598662.283468796,86481.58,6434385.0,26636.32,22137.73,Active,1.0,0.003680981695652,0.0098159508779644,0.0,unresolvable,6343404.83,True,26171.38,464.9399999999987,0.0174551139196405,under_0.05,False,False,False,False,False,False,False,False,False,False,False,False,True,9375.567592615233,10990.889196917033,20366.456789532265,106.11236809815952,7894.950920245399,32.68260122699387,27.16285889570552,28261.407709777664,84.20771161059031,38.76447927016525,27.935448231455094,Q1,Q5,Q5,Q4
6991,6991,25Q032,P.S. 032 State Street,2023,25.0,Elementary School,861.0,Q,True,0.6492450833320618,0.0046457606367766,0.2392566800117492,,0.0673635303974151,0.0394889456219971,0.1660859435796737,0.1637630611658096,0.6631823182106018,0.6081161499023438,0.6081161499023438,14086853.803993223,9521596.096458184,4565257.70753504,14086853.803993223,109181.38,71698.88,45696.28,35482.5,Active,1.0,0.0313588865101337,0.0069686411879956,0.0011614401591941,unresolvable,47696.28,True,45476.28,220.0,0.0048143962703309,under_0.01,False,False,False,False,False,False,False,False,False,False,False,False,True,11058.764339672687,5302.2737602032985,16361.038099875985,126.80764227642275,83.27396051103369,53.07349593495935,41.210801393728225,16444.31206038702,0.7530132477124329,0.5089772421694005,0.5063997825219684,Q1,Q5,Q5,Q4
7002,7002,25Q184,P.S. 184 Flushing Manor,2023,25.0,Elementary School,481.0,Q,True,0.5945945978164673,0.0020790020935237,0.1288981288671493,,0.2619542479515075,0.012474023271352,0.1767151802778244,0.147609144449234,0.5197505354881287,0.42455509305000305,0.424555093050003,8181792.764496506,5265876.609408164,2915916.155088342,8181792.764496506,72374.55,50611.88,20567.81,20567.81,Active,1.0,0.0062370062805712,0.0041580041870474,0.0020790020935237,unresolvable,21762.67,True,20567.81,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,True,10947.768418727992,6062.195748624411,17009.964167352402,150.46683991683992,105.22220374220372,42.760519750519755,42.760519750519755,17115.186371094605,0.961129243126878,0.6185915661372116,0.6147885361032982,Q1,Q5,Q5,Q4
7037,7037,26Q098,P.S. 098 The Douglaston School,2023,26.0,Elementary School,238.0,Q,True,0.3529411852359772,0.0378151275217533,0.2142857164144516,,0.3403361439704895,0.0546218268573284,0.1974789947271347,0.0420168079435825,0.27731093764305115,0.28654852509498596,0.2865485250949859,5263151.42072995,2799170.8797274446,2463980.5410025055,5263151.42072995,91023.15,78098.76,88087.44,114438.63,Active,1.0,0.0462184883654117,0.008403361774981,0.0,unresolvable,13426.800000000005,True,87932.14,155.3000000000029,0.0017630209255712,under_0.01,False,False,False,False,False,False,False,False,False,False,False,False,True,11761.22218372876,10352.859415976916,22114.08159970567,382.4502100840336,328.146050420168,370.11529411764707,480.8345798319328,22442.22765012584,2.7900676077197715,1.483878265261242,1.4621812751210015,Q1,Q5,Q5,Q5
7070,7070,27Q060,P.S. 060 Woodhaven,2023,27.0,Elementary School,985.0,Q,True,0.2030456811189651,0.0385786816477775,0.7086294293403625,,0.0243654828518629,0.0253807250410318,0.1512690335512161,0.2213197946548462,0.7989847660064697,0.7185020446777344,0.7185020446777344,16697475.284665693,9712783.808470435,6984691.476195257,16697475.284665693,28.32,26660.07,95.25,1659.84,Active,1.0,0.0050761420279741,0.0192893408238887,0.0010152284521609,unresolvable,28196.34,True,95.25,0.0,0.0,exact_match,False,False,False,False,False,False,False,False,False,False,False,False,True,9860.694221797396,7091.0573362388395,16951.751558036238,0.0287512690355329,27.066060913705584,0.0967005076142132,1.6851167512690357,16978.81761894994,0.2744843345195224,0.1596652760102215,0.1594107523924242,Q2,Q1,Q4,Q1
7168,7168,28Q620,Thomas A. Edison Career and Technical Education Hi,2023,28.0,Senior High School,2200.0,Q,True,0.4872727394104004,0.1486363708972931,0.2359090894460678,,0.0331818163394928,0.0949999839067459,0.1395454555749893,0.0299999993294477,0.7354545593261719,0.6566511988639832,0.6566511988639832,31471757.973193444,25248649.515620463,6223108.457572978,31471757.973193444,1164.86,1781.35,21412.88,1796.39,Active,1.0,0.0077272728085517,0.0445454530417919,0.0427272729575634,unresolvable,19000.000000000004,True,2412.88,19000.0,0.8873164189030154,under_1.00,False,False,False,False,False,True,False,False,False,False,True,True,True,11476.658870736575,2828.685662533172,14305.344533269748,0.5294818181818182,0.8097045454545454,9.733127272727272,0.8165409090909092,14306.154237815204,0.0070552288307457,0.0056601541023456,0.0056598337470336,Q2,Q1,Q2,Q1
7297,7297,31R032,P.S. 032 The Gifford School,2023,31.0,Elementary School,661.0,R,True,0.1921331286430359,0.0105900149792432,0.1664145290851593,,0.6111951470375061,0.0196671802550554,0.269288957118988,0.059001512825489,0.43419063091278076,0.40727534890174866,0.4072753489017486,12195949.080281105,6678587.196227519,5517361.884053586,12195949.080281105,6430.91,64123.99,1663.07,15922.99,Active,1.0,0.0181543119251728,0.0015128592494875,0.0,unresolvable,71953.0,True,6430.91,4767.84,2.866890750239016,under_5.00,False,False,False,False,False,False,False,False,False,False,False,False,True,10103.762777953889,8346.99226029287,18450.755038246756,9.729062027231468,97.01057488653557,2.5159909228441752,24.089243570347957,18547.76561313329,0.960143037979967,0.5257810571190249,0.52303105888854,Q1,Q2,Q5,Q4
7418,7418,02M151,Yorkville Community School,2024,2.0,Elementary School,343.0,M,True,0.0670553967356681,0.1311953365802765,0.2361516058444976,,0.4606414139270782,0.1049562469124794,0.2740524709224701,0.0408163256943225,0.3206997215747833,0.3812192976474762,0.3812192976474762,7577802.545411698,3993234.4575958457,3584568.087815852,7577802.545411698,152116.55,2541383.08,215406.12,113384.59,Active,1.0,0.0962099134922027,0.0029154520016163,0.0058309040032327,unresolvable,2287245.0,True,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,11642.082966751736,10450.635824536012,22092.71879128775,443.48848396501455,7409.280116618076,628.0061807580175,330.56731778425655,29501.998907905825,63.64222053543175,33.537203757556185,25.114502036784252,Q1,Q5,Q5,Q5
7428,7428,02M255,M.S. 255 Salk School of Science,2024,2.0,Middle/Junior High School,369.0,M,True,0.3170731663703918,0.0243902429938316,0.105691060423851,,0.4634146392345428,0.0894308909773826,0.211382120847702,0.0108401086181402,0.23577235639095306,0.22812466323375702,0.228124663233757,5855874.293443624,4679581.120992372,1176293.172451252,5855874.293443624,123194.0,192939.0,475283.0,356758.0,Active,1.0,0.0840108394622802,0.0054200543090701,0.0,unresolvable,48780.0,True,425730.0,49553.0,0.1042599882596263,under_0.50,False,False,False,False,False,False,False,False,False,False,False,False,True,12681.791655805886,3187.7863752066455,15869.57803101253,333.8590785907859,522.869918699187,1288.029810298103,966.8238482384824,16392.447949711717,4.122997230125685,3.2947940876398096,3.1897000393305035,Q1,Q5,Q5,Q5
7448,7448,02M340,Sixth Avenue Elementary School,2024,2.0,Elementary School,323.0,M,True,0.0959752351045608,0.0495356023311615,0.2198142409324646,,0.4767801761627197,0.1578947454690933,0.198142409324646,0.1021671816706657,0.2414860725402832,0.29092878103256226,0.2909287810325622,6245603.962240479,3302298.5790105676,2943305.3832299113,6245603.962240479,221806.0,202969.0,30790.0,63912.0,Active,1.0,0.1578947305679321,0.0,0.0,unresolvable,14285.0,True,58326.22,27536.22,0.8943234816498864,under_1.00,False,False,False,False,False,False,False,False,False,False,False,False,True,10223.83460993984,9112.400567275266,19336.235177215105,686.7058823529412,628.3869969040247,95.3250773993808,197.86996904024767,19964.62217411913,6.146294623086851,3.2497897917816285,3.147502574421998,Q1,Q5,Q5,Q5
7501,7501,03M054,J.H.S. 054 Booker T. Washington,2024,3.0,Middle/Junior High School,708.0,M,True,0.1186440661549568,0.0861581936478614,0.2358757108449936,,0.443502813577652,0.1158192157745361,0.1581920832395553,0.0183615814894437,0.25847458839416504,0.29617515206336975,0.2961751520633697,11479167.218117291,8112283.239480566,3366883.978636725,11479167.218117291,1209.14,68079.0,934317.0,1141.06,Active,1.0,0.0988700538873672,0.0014124293811619,0.0155367227271199,unresolvable,866306.08,True,,,,,False,True,False,False,False,False,False,False,False,True,False,True,True,11458.02717440758,4755.485845532097,16213.513019939675,1.7078248587570624,96.15677966101696,1319.656779661017,1.6116666666666666,16309.669799600691,0.8392088637718613,0.593065670239149,0.5895691380788783,Q1,Q1,Q5,Q1
